780,1,-0.1375,0.3625
790,1,-0.12187,0.47083
800,1,-0.10313,0.5875
810,1,-0.075,0.7
810,2,0.040625,0.73333
820,2,0.040625,0.65417
830,2,0.05,0.5375
840,2,0.06875,0.4625
840,3,0.12187,0.7125
850,2,0.071875,0.375
850,3,0.12187,0.6125
850,4,-0.046875,-0.50417
850,5,-0.09375,-0.5125
850,6,0.04375,0.70417
860,2,0.08125,0.29583
860,3,0.11563,0.525
860,4,-0.05,-0.425
860,5,-0.096875,-0.43333
860,6,0.046875,0.60417
870,2,0.0875,0.22083
870,3,0.11563,0.4375
870,4,-0.05,-0.3375
870,5,-0.10313,-0.34583
870,6,0.04375,0.50833
880,2,0.0875,0.15417
880,3,0.10938,0.35833
880,4,-0.05625,-0.25417
880,5,-0.10938,-0.2625
880,6,0.05,0.4125
890,2,0.096875,0.095833
890,3,0.10625,0.27917
890,4,-0.059375,-0.16667
890,5,-0.1125,-0.175
890,6,0.046875,0.325
900,2,0.10625,0.0375
900,3,0.10312,0.2
900,4,-0.059375,-0.079167
900,5,-0.1125,-0.083333
900,6,0.053125,0.24583
910,2,0.11563,0
910,3,0.1125,0.13333
910,4,-0.0625,0.025
910,5,-0.10938,0.0083333
910,6,0.05,0.15833
920,2,0.14688,-0.033333
920,3,0.11563,0.070833
920,4,-0.059375,0.11667
920,5,-0.10625,0.1
920,6,0.05,0.083333
930,2,0.125,-0.058333
930,3,0.10938,0.020833
930,4,-0.059375,0.2125
930,5,-0.10625,0.19583
930,6,0.040625,0.016667
930,7,0.05,0.73333
940,2,0.15312,-0.083333
940,3,0.10312,-0.0125
940,4,-0.0375,0.32083
940,5,-0.096875,0.29583
940,6,0.04375,-0.0625
940,7,0.053125,0.5875
950,2,0.15938,-0.12917
950,3,0.10312,-0.045833
950,4,-0.028125,0.42083
950,5,-0.090625,0.39583
950,6,0.040625,-0.13333
950,7,0.053125,0.45417
950,8,-0.39687,-0.55833
960,2,0.16875,-0.18333
960,3,0.1,-0.095833
960,4,-0.015625,0.525
960,5,-0.08125,0.50833
960,6,0.053125,-0.18333
960,7,0.034375,0.32083
960,8,-0.35,-0.5
970,2,0.1625,-0.25417
970,3,0.090625,-0.14583
970,4,0,0.61667
970,5,-0.065625,0.6
970,6,0.04375,-0.23333
970,7,0.025,0.19583
970,8,-0.325,-0.44583
980,2,0.14688,-0.3125
980,3,0.10312,-0.19583
980,4,0.015625,0.71667
980,5,-0.071875,0.7
980,6,0.03125,-0.28333
980,7,0.009375,0.079167
980,8,-0.2875,-0.3875
990,2,0.11563,-0.37083
990,3,0.10312,-0.26667
990,6,0.028125,-0.33333
990,7,-0.009375,-0.0375
990,8,-0.26563,-0.3125
1000,2,0.0875,-0.42917
1000,3,0.084375,-0.32917
1000,6,0.01875,-0.36667
1000,7,-0.028125,-0.14583
1000,8,-0.24687,-0.25417
1010,2,0.04375,-0.475
1010,3,0.078125,-0.40833
1010,6,0.0125,-0.42917
1010,7,-0.04375,-0.25
1010,8,-0.22188,-0.16667
1020,2,0.015625,-0.525
1020,3,0.059375,-0.46667
1020,6,-0.009375,-0.4625
1020,7,-0.05625,-0.34167
1020,8,-0.19688,-0.079167
1030,8,-0.20625,-0.0083333
1040,8,-0.18437,0.079167
1050,8,-0.16563,0.175
1050,9,-0.04375,0.82083
1050,10,0.00625,0.8125
1050,11,0.078125,0.77917
1050,12,0.1375,0.72917
1060,8,-0.13438,0.25417
1060,9,-0.04375,0.82083
1060,10,0.00625,0.8125
1060,11,0.059375,0.67083
1060,12,0.13125,0.65
1070,8,-0.1125,0.34167
1070,9,-0.04375,0.82083
1070,10,0.00625,0.8125
1070,11,0.053125,0.60833
1070,12,0.12187,0.575
1070,13,0.065625,0.70833
1080,8,-0.09375,0.4375
1080,9,-0.046875,0.82083
1080,10,0.00625,0.8125
1080,11,0.0625,0.5375
1080,12,0.10938,0.5125
1080,13,0.06875,0.65
1080,14,0.14375,0.77917
1090,8,-0.078125,0.52083
1090,9,-0.053125,0.82083
1090,10,0.003125,0.8125
1090,11,0.065625,0.49167
1090,12,0.0875,0.44583
1090,13,0.015625,0.55417
1090,14,0.15625,0.70833
1090,15,0.09375,0.7875
1100,8,-0.0625,0.60833
1100,9,-0.05625,0.825
1100,10,0.003125,0.825
1100,11,0.05625,0.45833
1100,12,0.071875,0.39167
1100,13,0,0.47917
1100,14,0.16875,0.6375
1100,15,0.1125,0.70833
1110,8,-0.046875,0.68333
1110,11,0.046875,0.39167
1110,12,0.0625,0.325
1110,13,-0.0125,0.40833
1110,14,0.17813,0.5625
1110,15,0.12187,0.6375
1110,16,0.040625,0.6375
1110,17,0.14688,0.73333
1110,18,0.084375,0.8125
1120,8,-0.025,0.75833
1120,11,0.01875,0.30833
1120,12,0.046875,0.25417
1120,13,-0.03125,0.3375
1120,14,0.1625,0.49167
1120,15,0.11875,0.55
1120,16,0.040625,0.55
1120,17,0.15625,0.63333
1120,18,0.0875,0.72917
1130,11,0,0.225
1130,12,0.0375,0.17917
1130,13,-0.040625,0.26667
1130,14,0.15,0.40833
1130,15,0.10312,0.4625
1130,16,0.034375,0.4625
1130,17,0.16562,0.54167
1130,18,0.1,0.63333
1130,20,0.13437,0.725
1140,11,-0.01875,0.15833
1140,12,0.021875,0.1125
1140,13,-0.059375,0.2
1140,14,0.14688,0.33333
1140,15,0.096875,0.3875
1140,16,0.01875,0.39167
1140,17,0.16562,0.45833
1140,18,0.10938,0.5375
1140,20,0.1625,0.62083
1150,11,-0.028125,0.0875
1150,12,0.0125,0.041667
1150,13,-0.078125,0.12917
1150,14,0.15,0.27083
1150,15,0.084375,0.30833
1150,16,0.0125,0.30833
1150,17,0.175,0.3625
1150,18,0.1125,0.45417
1150,20,0.16875,0.5125
1150,21,-0.00625,0.65
1160,11,-0.04375,0.020833
1160,12,0.003125,-0.029167
1160,13,-0.1,0.066667
1160,14,0.14063,0.19167
1160,15,0.078125,0.23333
1160,16,-0.00625,0.23333
1160,17,0.19063,0.25
1160,18,0.10312,0.35417
1160,20,0.1625,0.39583
1160,21,-0.05,0.56667
1170,11,-0.0625,-0.0375
1170,12,0,-0.0875
1170,13,-0.11875,0.0041667
1170,14,0.125,0.10833
1170,15,0.06875,0.1625
1170,16,-0.00625,0.175
1170,17,0.1875,0.175
1170,18,0.10625,0.28333
1170,20,0.15938,0.29583
1170,21,-0.078125,0.47917
1180,11,-0.078125,-0.1
1180,12,-0.01875,-0.15
1180,13,-0.13438,-0.054167
1180,14,0.1125,0.033333
1180,15,0.053125,0.0875
1180,16,-0.0125,0.095833
1180,17,0.19687,0.091667
1180,18,0.10625,0.19167
1180,20,0.1625,0.20417
1180,21,-0.10625,0.3875
1190,11,-0.090625,-0.1625
1190,12,-0.03125,-0.2125
1190,13,-0.14687,-0.11667
1190,14,0.10312,-0.0375
1190,15,0.0375,0.020833
1190,16,-0.025,0.025
1190,17,0.1875,0
1190,18,0.10625,0.0875
1190,20,0.1625,0.091667
1190,21,-0.125,0.29583
1200,11,-0.10313,-0.21667
1200,12,-0.04375,-0.27083
1200,13,-0.15625,-0.175
1200,14,0.1,-0.10417
1200,15,0.03125,-0.054167
1200,16,-0.028125,-0.05
1200,17,0.175,-0.125
1200,18,0.1,0.0041667
1200,20,0.15625,0
1200,21,-0.1375,0.20417
1210,11,-0.12187,-0.27917
1210,12,-0.059375,-0.33333
1210,13,-0.16875,-0.23333
1210,14,0.0875,-0.175
1210,15,0.015625,-0.12083
1210,16,-0.04375,-0.11667
1210,17,0.15938,-0.21667
1210,18,0.0875,-0.070833
1210,20,0.15312,-0.0875
1210,21,-0.15625,0.1125
1220,11,-0.1375,-0.33333
1220,12,-0.075,-0.3875
1220,13,-0.18437,-0.2875
1220,14,0.075,-0.24583
1220,15,0.021875,-0.2125
1220,16,-0.046875,-0.19167
1220,17,0.13437,-0.29583
1220,18,0.08125,-0.1625
1220,20,0.15312,-0.17083
1220,21,-0.16875,0.029167
1230,11,-0.15938,-0.3875
1230,12,-0.1,-0.44583
1230,13,-0.20313,-0.34167
1230,14,0.0625,-0.3125
1230,15,0.009375,-0.27917
1230,16,-0.059375,-0.2625
1230,17,0.10938,-0.37083
1230,18,0.06875,-0.22917
1230,20,0.15,-0.25833
1230,21,-0.17812,-0.058333
1230,22,-0.028125,0.6125
1240,11,-0.18437,-0.4375
1240,12,-0.12813,-0.50833
1240,13,-0.225,-0.3875
1240,14,0.05,-0.38333
1240,15,-0.003125,-0.35
1240,16,-0.0625,-0.32917
1240,17,0.08125,-0.44167
1240,18,0.071875,-0.30833
1240,20,0.13437,-0.34167
1240,21,-0.2,-0.13333
1240,22,-0.046875,0.50417
1250,22,-0.0625,0.39583
1260,22,-0.078125,0.3
1270,22,-0.09375,0.2
1280,22,-0.1125,0.0875
1290,22,-0.12813,0.0041667
1290,23,-0.0125,0.35
1290,24,-0.04375,0.52083
1290,25,0.1,0.59583
1300,22,-0.14687,-0.083333
1300,23,-0.021875,0.24583
1300,24,-0.065625,0.4125
1300,25,0.11563,0.425
1310,22,-0.16563,-0.16667
1310,23,-0.01875,0.15
1310,24,-0.0875,0.31667
1310,25,0.13437,0.28333
1320,22,-0.19688,-0.2375
1320,23,-0.025,0.066667
1320,24,-0.084375,0.2
1320,25,0.15625,0.15
1330,22,-0.22188,-0.31667
1330,23,-0.021875,-0.0125
1330,24,-0.084375,0.095833
1330,25,0.175,0.025
1340,22,-0.24062,-0.3875
1340,23,-0.025,-0.10417
1340,24,-0.090625,0
1340,25,0.19063,-0.091667
1350,22,-0.2625,-0.45
1350,23,-0.015625,-0.1875
1350,24,-0.0875,-0.1
1350,25,0.21875,-0.2
1350,26,-0.4375,-0.5875
1350,27,-0.0625,0.43333
1360,23,-0.01875,-0.27917
1360,24,-0.090625,-0.19583
1360,25,0.24063,-0.3125
1360,27,-0.078125,0.32083
1370,27,-0.0875,0.2125
1380,27,-0.09375,0.10417
1390,27,-0.1,0
1450,28,-0.08125,0.51667
1450,29,-0.003125,0.48333
1450,30,-0.20313,-0.12917
1460,28,-0.1,0.4
1460,29,-0.00625,0.3875
1460,30,-0.17812,-0.066667
1470,28,-0.1,0.30833
1470,29,-0.00625,0.29167
1470,30,-0.175,-0.016667
1480,28,-0.10313,0.21667
